household_key,week_no,total_sales_value,age,marital_status,income,homeowner,hh_comp,hh_size,kids,sales_growth,week_over_week
764,95,209.55,2,0,9,0,1,4,2,93.36532250622867,1.9336532250622867
764,96,46.61,2,0,9,0,1,4,2,-77.75709854450012,0.22242901455499875
764,98,117.01,2,0,9,0,1,4,2,151.0405492383609,2.510405492383609
764,99,146.58,2,0,9,0,1,4,2,25.271344329544497,1.252713443295445
764,101,45.09,2,0,9,0,1,4,2,-69.23864101514532,0.3076135898485468
766,33,68.19,3,0,3,0,2,1,3,,
766,34,160.87,3,0,3,0,2,1,3,135.9143569438334,2.3591435694383343
766,35,92.10000000000001,3,0,3,0,2,1,3,-42.748803381612476,0.5725119661838752
766,36,124.38,3,0,3,0,2,1,3,35.048859934853404,1.350488599348534
766,37,131.71,3,0,3,0,2,1,3,5.893230422897577,1.0589323042289758
766,38,74.54,3,0,3,0,2,1,3,-43.40596765621441,0.5659403234378559
766,39,121.49000000000001,3,0,3,0,2,1,3,62.9863160719077,1.629863160719077
766,40,236.92000000000002,3,0,3,0,2,1,3,95.01193513869455,1.9501193513869455
766,41,114.03,3,0,3,0,2,1,3,-51.86982947830492,0.4813017052169508
766,42,102.02,3,0,3,0,2,1,3,-10.532316057177937,0.8946768394282206
766,43,150.32,3,0,3,0,2,1,3,47.34365810625367,1.4734365810625367
766,44,158.13,3,0,3,0,2,1,3,5.195582756785533,1.0519558275678553
766,45,131.36,3,0,3,0,2,1,3,-16.929108960981466,0.8307089103901854
766,46,88.39,3,0,3,0,2,1,3,-32.71163215590743,0.6728836784409257
766,48,243.25,3,0,3,0,2,1,3,175.20081457178412,2.7520081457178414
766,49,102.72,3,0,3,0,2,1,3,-57.77183967112025,0.4222816032887975
766,51,119.74,3,0,3,0,2,1,3,16.569314641744537,1.1656931464174454
766,52,106.43,3,0,3,0,2,1,3,-11.11575079338566,0.8888424920661434
766,53,76.15,3,0,3,0,2,1,3,-28.450624823827862,0.7154937517617214
766,54,96.14,3,0,3,0,2,1,3,26.250820748522653,1.2625082074852265
766,55,218.54,3,0,3,0,2,1,3,127.31433326399002,2.2731433326399
766,56,81.82000000000001,3,0,3,0,2,1,3,-62.56062963301912,0.37439370366980884
766,57,153.49,3,0,3,0,2,1,3,87.59472011733071,1.8759472011733072
766,58,58.550000000000004,3,0,3,0,2,1,3,-61.85419245553456,0.3814580754446544
766,59,122.10000000000001,3,0,3,0,2,1,3,108.53970964987192,2.085397096498719
766,60,126.6,3,0,3,0,2,1,3,3.685503685503666,1.0368550368550367
766,61,146.58,3,0,3,0,2,1,3,15.781990521327028,1.1578199052132703
766,63,124.91,3,0,3,0,2,1,3,-14.783735843907774,0.8521626415609223
766,65,134.88,3,0,3,0,2,1,3,7.981746857737559,1.0798174685773756
766,66,135.15,3,0,3,0,2,1,3,0.20017793594306887,1.0020017793594307
766,67,133.41,3,0,3,0,2,1,3,-1.2874583795782546,0.9871254162042175
766,68,96.94,3,0,3,0,2,1,3,-27.33678135072334,0.7266321864927666
766,69,145.45000000000002,3,0,3,0,2,1,3,50.04126263668252,1.5004126263668252
766,70,45.99,3,0,3,0,2,1,3,-68.38088690271572,0.3161911309728429
766,71,140.49,3,0,3,0,2,1,3,205.47945205479454,3.0547945205479454
766,72,97.63,3,0,3,0,2,1,3,-30.507509431276258,0.6949249056872374
766,73,98.33,3,0,3,0,2,1,3,0.7169927276452048,1.007169927276452
766,74,102.77,3,0,3,0,2,1,3,4.515407301942442,1.0451540730194244
766,76,98.84,3,0,3,0,2,1,3,-3.8240731731049804,0.9617592682689502
766,78,162.38,3,0,3,0,2,1,3,64.28571428571428,1.6428571428571428
766,79,189.13,3,0,3,0,2,1,3,16.47370365808598,1.1647370365808598
766,80,142.34,3,0,3,0,2,1,3,-24.73959710252207,0.7526040289747793
766,81,93.35,3,0,3,0,2,1,3,-34.41759168188844,0.6558240831811156
766,82,151.39000000000001,3,0,3,0,2,1,3,62.17461167648637,1.6217461167648637
766,83,131.44,3,0,3,0,2,1,3,-13.177884932954631,0.8682211506704537
766,84,137.96,3,0,3,0,2,1,3,4.9604382227632415,1.0496043822276324
766,85,110.49000000000001,3,0,3,0,2,1,3,-19.911568570600167,0.8008843142939983
766,87,72.47,3,0,3,0,2,1,3,-34.41035387817902,0.6558964612182098
766,88,39.85,3,0,3,0,2,1,3,-45.01172899130674,0.5498827100869326
766,89,186.64000000000001,3,0,3,0,2,1,3,368.3563362609787,4.683563362609787
766,91,127.59,3,0,3,0,2,1,3,-31.63844834976426,0.6836155165023574
766,92,172.43,3,0,3,0,2,1,3,35.143820048593156,1.3514382004859316
766,94,117.21000000000001,3,0,3,0,2,1,3,-32.02458968856927,0.6797541031143073
766,95,68.94,3,0,3,0,2,1,3,-41.18249296135142,0.5881750703864858
766,96,74.71,3,0,3,0,2,1,3,8.36959675079778,1.0836959675079778
766,97,85.38,3,0,3,0,2,1,3,14.28188997456834,1.1428188997456834
766,98,199.15,3,0,3,0,2,1,3,133.25134691965332,2.3325134691965332
766,99,95.24000000000001,3,0,3,0,2,1,3,-52.17675119256842,0.47823248807431584
766,100,36.11,3,0,3,0,2,1,3,-62.08525829483411,0.3791474170516589
766,101,114.45,3,0,3,0,2,1,3,216.9482137911936,3.169482137911936
768,33,54.18,2,0,9,3,3,1,3,,
768,34,49.32,2,0,9,3,3,1,3,-8.97009966777409,0.9102990033222591
768,35,129.13,2,0,9,3,3,1,3,161.82076236820762,2.618207623682076
768,36,51.15,2,0,9,3,3,1,3,-60.388755517695344,0.39611244482304653
768,37,29.740000000000002,2,0,9,3,3,1,3,-41.85728250244378,0.5814271749755622
768,38,85.23,2,0,9,3,3,1,3,186.58372562205784,2.8658372562205785
768,39,49.33,2,0,9,3,3,1,3,-42.121318784465565,0.5787868121553443
768,40,14.43,2,0,9,3,3,1,3,-70.74802351510236,0.29251976484897635
768,41,54.04,2,0,9,3,3,1,3,274.4975744975745,3.744975744975745
768,42,29.79,2,0,9,3,3,1,3,-44.874167283493705,0.551258327165063
768,43,88.17,2,0,9,3,3,1,3,195.97180261832833,2.959718026183283
768,44,34.68,2,0,9,3,3,1,3,-60.66689350119088,0.39333106498809123
768,45,28.22,2,0,9,3,3,1,3,-18.627450980392158,0.8137254901960784
768,46,64.57,2,0,9,3,3,1,3,128.8093550673281,2.288093550673281
768,47,41.980000000000004,2,0,9,3,3,1,3,-34.98528728511692,0.6501471271488308
768,48,82.10000000000001,2,0,9,3,3,1,3,95.56931872320153,1.9556931872320154
768,49,73.89,2,0,9,3,3,1,3,-10.000000000000009,0.8999999999999999
768,50,13.69,2,0,9,3,3,1,3,-81.472459060766,0.18527540939234
768,51,83.63,2,0,9,3,3,1,3,510.88385682980277,6.108838568298028
768,52,130.39,2,0,9,3,3,1,3,55.912949898361816,1.5591294989836182
768,53,80.84,2,0,9,3,3,1,3,-38.00138047396272,0.6199861952603728
768,54,47.95,2,0,9,3,3,1,3,-40.68530430479961,0.5931469569520039
768,55,139.67,2,0,9,3,3,1,3,191.28258602711153,2.9128258602711155
768,56,40.95,2,0,9,3,3,1,3,-70.68089067086704,0.29319109329132953
768,57,47.18,2,0,9,3,3,1,3,15.213675213675204,1.152136752136752
768,58,154.53,2,0,9,3,3,1,3,227.53285290377278,3.275328529037728
768,59,101.08,2,0,9,3,3,1,3,-34.58875299294636,0.6541124700705364
768,60,99.72,2,0,9,3,3,1,3,-1.345468935496641,0.9865453106450336
768,61,75.43,2,0,9,3,3,1,3,-24.35820296831126,0.7564179703168874
768,62,67.53,2,0,9,3,3,1,3,-10.47328649078617,0.8952671350921383
768,63,81.65,2,0,9,3,3,1,3,20.90922552939436,1.2090922552939436
768,64,53.57,2,0,9,3,3,1,3,-34.39069197795469,0.6560930802204531
768,65,34.56,2,0,9,3,3,1,3,-35.486279634123576,0.6451372036587643
768,66,116.14,2,0,9,3,3,1,3,236.0532407407407,3.360532407407407
768,67,59.69,2,0,9,3,3,1,3,-48.605131737558125,0.5139486826244187
768,68,80.97,2,0,9,3,3,1,3,35.65086279108729,1.356508627910873
768,69,90.91,2,0,9,3,3,1,3,12.276151661109047,1.1227615166110905
768,70,108.01,2,0,9,3,3,1,3,18.809811901881,1.18809811901881
768,71,91.3,2,0,9,3,3,1,3,-15.470789741690593,0.8452921025830941
768,72,119.9,2,0,9,3,3,1,3,31.32530120481929,1.313253012048193
768,73,69.45,2,0,9,3,3,1,3,-42.0767306088407,0.579232693911593
768,74,109.59,2,0,9,3,3,1,3,57.79697624190065,1.5779697624190065
768,75,72.71,2,0,9,3,3,1,3,-33.652705538826545,0.6634729446117346
768,76,98.29,2,0,9,3,3,1,3,35.18085545317015,1.3518085545317016
768,77,43.39,2,0,9,3,3,1,3,-55.855122596398424,0.4414487740360158
768,78,117.11,2,0,9,3,3,1,3,169.90089882461396,2.6990089882461397
768,79,63.260000000000005,2,0,9,3,3,1,3,-45.98240970028178,0.5401759029971822
768,80,117.7,2,0,9,3,3,1,3,86.05754030983243,1.8605754030983244
768,81,51.730000000000004,2,0,9,3,3,1,3,-56.04927782497875,0.4395072217502125
768,82,66.5,2,0,9,3,3,1,3,28.552097428958035,1.2855209742895803
768,83,63.55,2,0,9,3,3,1,3,-4.436090225563916,0.9556390977443608
768,84,74.39,2,0,9,3,3,1,3,17.057435090479945,1.1705743509047994
768,85,82.7,2,0,9,3,3,1,3,11.170856297889497,1.111708562978895
768,86,76.14,2,0,9,3,3,1,3,-7.932285368802905,0.920677146311971
768,87,164.98,2,0,9,3,3,1,3,116.67980036774361,2.166798003677436
768,88,97.62,2,0,9,3,3,1,3,-40.829191417141466,0.5917080858285854
768,89,71.28999999999999,2,0,9,3,3,1,3,-26.97193198115142,0.7302806801884858
768,90,44.99,2,0,9,3,3,1,3,-36.89156964511151,0.6310843035488849
768,91,154.5,2,0,9,3,3,1,3,243.40964658813067,3.4340964658813067
768,92,130.17000000000002,2,0,9,3,3,1,3,-15.747572815533973,0.8425242718446603
768,93,77.63,2,0,9,3,3,1,3,-40.362602750249685,0.5963739724975031
768,94,79.51,2,0,9,3,3,1,3,2.4217441710679077,1.024217441710679
768,95,87.05,2,0,9,3,3,1,3,9.483083888819,1.09483083888819
768,96,43.9,2,0,9,3,3,1,3,-49.56921309592188,0.5043078690407812
768,97,80.87,2,0,9,3,3,1,3,84.21412300683373,1.8421412300683373
768,98,101.41,2,0,9,3,3,1,3,25.398788178558164,1.2539878817855816
768,99,126.34,2,0,9,3,3,1,3,24.58337442066858,1.2458337442066858
768,100,57.72,2,0,9,3,3,1,3,-54.313756529998415,0.45686243470001586
768,101,84.27,2,0,9,3,3,1,3,45.99792099792099,1.45997920997921
768,102,55.02,2,0,9,3,3,1,3,-34.709861160555356,0.6529013883944464
770,34,75.45,1,0,9,0,1,4,2,,
770,36,67.31,1,0,9,0,1,4,2,-10.788601722995361,0.8921139827700464
770,43,108.63,1,0,9,0,1,4,2,61.38760956767195,1.6138760956767195
770,44,41.33,1,0,9,0,1,4,2,-61.953419865598825,0.38046580134401176
770,47,163.12,1,0,9,0,1,4,2,294.67699007984515,3.9467699007984516
770,48,26.96,1,0,9,0,1,4,2,-83.47229033840118,0.16527709661598822
770,49,129.79,1,0,9,0,1,4,2,381.4169139465875,4.814169139465875
770,54,102.88,1,0,9,0,1,4,2,-20.73349256491255,0.7926650743508745
770,60,113.97,1,0,9,0,1,4,2,10.779548989113529,1.1077954898911353
770,63,5.74,1,0,9,0,1,4,2,-94.96358690883567,0.05036413091164338
770,64,8.28,1,0,9,0,1,4,2,44.25087108013936,1.4425087108013936
770,67,134.29,1,0,9,0,1,4,2,1521.8599033816424,16.218599033816425
770,68,66.38,1,0,9,0,1,4,2,-50.56966267034031,0.4943033732965969
770,70,58.51,1,0,9,0,1,4,2,-11.855980717083458,0.8814401928291654
770,76,100.75,1,0,9,0,1,4,2,72.19278755768246,1.7219278755768246
770,79,83.34,1,0,9,0,1,4,2,-17.280397022332505,0.827196029776675
770,80,154.97,1,0,9,0,1,4,2,85.94912407007438,1.8594912407007438
770,81,43.87,1,0,9,0,1,4,2,-71.69129508937213,0.2830870491062787
770,83,25.75,1,0,9,0,1,4,2,-41.30385229085935,0.5869614770914064
770,84,94.94,1,0,9,0,1,4,2,268.6990291262136,3.686990291262136
770,85,51.73,1,0,9,0,1,4,2,-45.51295555087423,0.5448704444912577
770,86,63.98,1,0,9,0,1,4,2,23.680649526387022,1.2368064952638702
770,90,40.05,1,0,9,0,1,4,2,-37.40231322288216,0.6259768677711784
770,93,28.62,1,0,9,0,1,4,2,-28.539325842696616,0.7146067415730338
770,94,49.71,1,0,9,0,1,4,2,73.68972746331237,1.7368972746331237
770,98,94.3,1,0,9,0,1,4,2,89.70026151679743,1.8970026151679742
770,100,238.58,1,0,9,0,1,4,2,153.00106044538708,2.530010604453871
771,33,40.84,3,2,9,0,5,0,3,,
771,34,91.71,3,2,9,0,5,0,3,124.55925563173355,2.2455925563173356
771,35,120.31,3,2,9,0,5,0,3,31.185257878094006,1.31185257878094
771,36,88.69,3,2,9,0,5,0,3,-26.282104563211707,0.7371789543678829
771,37,197.7,3,2,9,0,5,0,3,122.91126395309506,2.2291126395309506
771,38,10.51,3,2,9,0,5,0,3,-94.68386444107233,0.053161355589276704
771,39,43.01,3,2,9,0,5,0,3,309.22930542340623,4.092293054234062
771,40,34.660000000000004,3,2,9,0,5,0,3,-19.41408974657055,0.8058591025342945
771,41,78.84,3,2,9,0,5,0,3,127.46682054241201,2.27466820542412
771,42,89.56,3,2,9,0,5,0,3,13.597158802638255,1.1359715880263825
771,43,117.35,3,2,9,0,5,0,3,31.029477445288055,1.3102947744528806
771,44,62.63,3,2,9,0,5,0,3,-46.629740093736686,0.5337025990626332
771,45,78.67,3,2,9,0,5,0,3,25.610729682260903,1.256107296822609
771,46,189.92000000000002,3,2,9,0,5,0,3,141.41349942799036,2.4141349942799035
771,47,65.2,3,2,9,0,5,0,3,-65.66975568660489,0.3433024431339511
771,48,64.33,3,2,9,0,5,0,3,-1.3343558282208678,0.9866564417177913
771,49,80.36,3,2,9,0,5,0,3,24.918389553862895,1.249183895538629
771,50,82.4,3,2,9,0,5,0,3,2.5385764061722327,1.0253857640617223
771,51,68.42,3,2,9,0,5,0,3,-16.96601941747573,0.8303398058252427
771,52,85.09,3,2,9,0,5,0,3,24.364220988015205,1.243642209880152
771,53,87.58,3,2,9,0,5,0,3,2.9263133153131893,1.029263133153132
771,54,51.25,3,2,9,0,5,0,3,-41.48207353277004,0.5851792646722996
771,55,81.68,3,2,9,0,5,0,3,59.37560975609757,1.5937560975609757
771,56,82.91,3,2,9,0,5,0,3,1.5058765915768824,1.0150587659157688
771,57,89.46000000000001,3,2,9,0,5,0,3,7.900132673983862,1.0790013267398386
771,58,64.17,3,2,9,0,5,0,3,-28.269617706237426,0.7173038229376257
771,59,147.64000000000001,3,2,9,0,5,0,3,130.07635966962758,2.300763596696276
771,60,138.92000000000002,3,2,9,0,5,0,3,-5.906258466540226,0.9409374153345977
771,61,113.28,3,2,9,0,5,0,3,-18.45666570688167,0.8154333429311833
771,62,71.71,3,2,9,0,5,0,3,-36.69668079096046,0.6330331920903954
771,63,142.96,3,2,9,0,5,0,3,99.35852740203602,1.9935852740203601
771,64,110.56,3,2,9,0,5,0,3,-22.663682148852825,0.7733631785114717
771,65,90.21000000000001,3,2,9,0,5,0,3,-18.406295224312586,0.8159370477568741
771,66,170.04,3,2,9,0,5,0,3,88.49351513136013,1.8849351513136012
771,67,145.06,3,2,9,0,5,0,3,-14.690661020936247,0.8530933897906375
771,68,47.48,3,2,9,0,5,0,3,-67.26871639321661,0.3273128360678339
771,69,123.02,3,2,9,0,5,0,3,159.09856781802864,2.5909856781802865
771,70,188.01,3,2,9,0,5,0,3,52.82880832384977,1.5282880832384977
771,71,149.3,3,2,9,0,5,0,3,-20.589330354768354,0.7941066964523165
771,72,122.46,3,2,9,0,5,0,3,-17.977227059611533,0.8202277294038847
771,73,105.02,3,2,9,0,5,0,3,-14.241384942021885,0.8575861505797812
771,74,88.92,3,2,9,0,5,0,3,-15.330413254618158,0.8466958674538184
771,75,142.46,3,2,9,0,5,0,3,60.21142600089968,1.6021142600089968
771,76,110.29,3,2,9,0,5,0,3,-22.581777341008003,0.77418222658992
771,77,123.03,3,2,9,0,5,0,3,11.551364584277813,1.1155136458427781
771,78,152.78,3,2,9,0,5,0,3,24.181094042103556,1.2418109404210356
771,79,133.19,3,2,9,0,5,0,3,-12.822358947506219,0.8717764105249378
771,80,111.97,3,2,9,0,5,0,3,-15.932127036564303,0.840678729634357
771,81,115.27,3,2,9,0,5,0,3,2.947218004822716,1.0294721800482272
771,82,128.1,3,2,9,0,5,0,3,11.130389520256777,1.1113038952025678
771,83,172.96,3,2,9,0,5,0,3,35.01951600312256,1.3501951600312256
771,84,163.48,3,2,9,0,5,0,3,-5.481036077705836,0.9451896392229416
771,85,109.33,3,2,9,0,5,0,3,-33.12331783704428,0.6687668216295571
771,86,57.55,3,2,9,0,5,0,3,-47.36120003658648,0.5263879996341352
771,87,147.52,3,2,9,0,5,0,3,156.33362293657692,2.563336229365769
771,88,118.27,3,2,9,0,5,0,3,-19.827819956616054,0.8017218004338394
771,89,87.74,3,2,9,0,5,0,3,-25.813815845100198,0.741861841548998
771,90,85.53,3,2,9,0,5,0,3,-2.518805561887383,0.9748119443811262
771,91,123.01,3,2,9,0,5,0,3,43.820881562025015,1.4382088156202502
771,92,111.83,3,2,9,0,5,0,3,-9.088691976262098,0.909113080237379
771,93,56.31,3,2,9,0,5,0,3,-49.646785299114725,0.5035321470088527
771,94,61.1,3,2,9,0,5,0,3,8.506481974782453,1.0850648197478245
771,95,97.76,3,2,9,0,5,0,3,60.00000000000001,1.6
771,96,65.11,3,2,9,0,5,0,3,-33.39811783960721,0.6660188216039279
771,97,110.49,3,2,9,0,5,0,3,69.69743510981417,1.6969743510981417
771,98,80.15,3,2,9,0,5,0,3,-27.459498597158106,0.725405014028419
771,99,89.65,3,2,9,0,5,0,3,11.852776044915792,1.118527760449158
771,100,116.44,3,2,9,0,5,0,3,29.882877858337963,1.2988287785833796
771,101,82.86,3,2,9,0,5,0,3,-28.838886980419097,0.711611130195809
771,102,62.96,3,2,9,0,5,0,3,-24.016413227130094,0.759835867728699
779,33,104.55,5,2,1,0,1,2,0,,
779,34,34.79,5,2,1,0,1,2,0,-66.72405547584887,0.33275944524151124
779,35,86.87,5,2,1,0,1,2,0,149.69818913480884,2.4969818913480886
779,36,96.71,5,2,1,0,1,2,0,11.327270634281096,1.113272706342811
779,38,5.08,5,2,1,0,1,2,0,-94.74718229759074,0.052528177024092626
779,40,49.660000000000004,5,2,1,0,1,2,0,877.5590551181103,9.775590551181104
779,41,14.98,5,2,1,0,1,2,0,-69.8348771647201,0.301651228352799
779,43,42.96,5,2,1,0,1,2,0,186.78237650200268,2.867823765020027
779,45,19.83,5,2,1,0,1,2,0,-53.84078212290504,0.4615921787709496
779,47,15.98,5,2,1,0,1,2,0,-19.4150277357539,0.805849722642461
779,48,235.74,5,2,1,0,1,2,0,1375.2190237797247,14.752190237797247
779,52,15.99,5,2,1,0,1,2,0,-93.21710358869942,0.06782896411300587
779,53,9.99,5,2,1,0,1,2,0,-37.523452157598506,0.624765478424015
779,54,59.33,5,2,1,0,1,2,0,493.89389389389385,5.938938938938938
779,55,4.0,5,2,1,0,1,2,0,-93.25804820495533,0.06741951795044665
779,59,78.46,5,2,1,0,1,2,0,1861.4999999999998,19.615
779,60,143.05,5,2,1,0,1,2,0,82.32220239612545,1.8232220239612544
779,61,166.3,5,2,1,0,1,2,0,16.253058371198883,1.1625305837119888
779,62,49.12,5,2,1,0,1,2,0,-70.46301864101024,0.29536981358989767
779,64,12.48,5,2,1,0,1,2,0,-74.5928338762215,0.254071661237785
779,65,50.81,5,2,1,0,1,2,0,307.1314102564102,4.071314102564102
779,68,48.74,5,2,1,0,1,2,0,-4.074001180869913,0.9592599881913009
779,73,66.41,5,2,1,0,1,2,0,36.25359048009847,1.3625359048009846
779,74,54.93,5,2,1,0,1,2,0,-17.286553229935244,0.8271344677006476
779,75,63.339999999999996,5,2,1,0,1,2,0,15.310395048243208,1.153103950482432
779,76,22.91,5,2,1,0,1,2,0,-63.8301231449321,0.36169876855067895
779,78,25.78,5,2,1,0,1,2,0,12.527280663465735,1.1252728066346573
779,79,29.64,5,2,1,0,1,2,0,14.972847168347547,1.1497284716834755
779,81,25.43,5,2,1,0,1,2,0,-14.203778677462886,0.8579622132253711
779,82,84.49000000000001,5,2,1,0,1,2,0,232.24537947306337,3.3224537947306336
779,84,49.23,5,2,1,0,1,2,0,-41.73274943780329,0.582672505621967
779,85,92.03,5,2,1,0,1,2,0,86.93885841966282,1.8693885841966282
779,88,42.11,5,2,1,0,1,2,0,-54.24318157122677,0.45756818428773227
779,90,5.38,5,2,1,0,1,2,0,-87.22393730705295,0.12776062692947043
779,92,280.44,5,2,1,0,1,2,0,5112.639405204461,52.12639405204461
779,94,89.25,5,2,1,0,1,2,0,-68.1750106974754,0.318249893025246
779,95,63.45,5,2,1,0,1,2,0,-28.90756302521008,0.7109243697478992
779,97,96.77,5,2,1,0,1,2,0,52.5137903861308,1.525137903861308
779,98,191.39,5,2,1,0,1,2,0,97.77823705693913,1.9777823705693913
779,99,376.49,5,2,1,0,1,2,0,96.7135169026595,1.967135169026595
779,100,131.26,5,2,1,0,1,2,0,-65.13586018220936,0.3486413981779064
779,102,53.99,5,2,1,0,1,2,0,-58.86789577936919,0.41132104220630805
784,33,35.46,3,0,0,0,3,1,3,,
784,34,31.59,3,0,0,0,3,1,3,-10.91370558375635,0.8908629441624365
784,35,39.28,3,0,0,0,3,1,3,24.3431465653688,1.243431465653688
784,36,37.83,3,0,0,0,3,1,3,-3.6914460285132455,0.9630855397148675
784,37,14.22,3,0,0,0,3,1,3,-62.41078509119746,0.3758921490880254
784,38,17.12,3,0,0,0,3,1,3,20.39381153305204,1.2039381153305204
784,39,36.57,3,0,0,0,3,1,3,113.60981308411215,2.1360981308411215
784,40,19.1,3,0,0,0,3,1,3,-47.77139732020782,0.5222860267979218
784,42,45.23,3,0,0,0,3,1,3,136.80628272251306,2.3680628272251307
784,43,29.66,3,0,0,0,3,1,3,-34.42405483086447,0.6557594516913553
784,44,82.63,3,0,0,0,3,1,3,178.59069453809843,2.7859069453809844
784,46,38.07,3,0,0,0,3,1,3,-53.927145104683525,0.46072854895316473
784,49,47.24,3,0,0,0,3,1,3,24.087207775151033,1.2408720777515103
784,50,95.5,3,0,0,0,3,1,3,102.15918712955121,2.021591871295512
784,51,28.62,3,0,0,0,3,1,3,-70.03141361256544,0.2996858638743456
784,54,9.45,3,0,0,0,3,1,3,-66.98113207547169,0.33018867924528306
784,55,19.08,3,0,0,0,3,1,3,101.9047619047619,2.019047619047619
784,56,13.43,3,0,0,0,3,1,3,-29.612159329140454,0.7038784067085955
784,59,66.86,3,0,0,0,3,1,3,397.8406552494415,4.978406552494415
784,61,25.58,3,0,0,0,3,1,3,-61.74095124139994,0.38259048758600056
784,63,85.54,3,0,0,0,3,1,3,234.40187646598912,3.344018764659891
784,65,34.82,3,0,0,0,3,1,3,-59.29389759176993,0.4070610240823007
784,67,44.58,3,0,0,0,3,1,3,28.02986789201607,1.2802986789201607
784,68,34.92,3,0,0,0,3,1,3,-21.668909825033644,0.7833109017496636
784,71,47.9,3,0,0,0,3,1,3,37.17067583046963,1.3717067583046962
784,73,6.49,3,0,0,0,3,1,3,-86.45093945720251,0.13549060542797497
784,75,11.719999999999999,3,0,0,0,3,1,3,80.5855161787365,1.805855161787365
784,76,4.99,3,0,0,0,3,1,3,-57.42320819112627,0.42576791808873726
784,77,31.95,3,0,0,0,3,1,3,540.2805611222444,6.402805611222444
784,78,61.39,3,0,0,0,3,1,3,92.14397496087639,1.9214397496087638
784,80,122.83,3,0,0,0,3,1,3,100.08144648965632,2.000814464896563
784,81,35.14,3,0,0,0,3,1,3,-71.39135390376944,0.2860864609623056
784,82,60.269999999999996,3,0,0,0,3,1,3,71.51394422310756,1.7151394422310755
784,84,81.31,3,0,0,0,3,1,3,34.909573585531795,1.349095735855318
784,85,24.52,3,0,0,0,3,1,3,-69.84380764973558,0.3015619235026442
784,86,65.59,3,0,0,0,3,1,3,167.49592169657427,2.6749592169657426
784,87,58.230000000000004,3,0,0,0,3,1,3,-11.22122274737003,0.8877877725262997
784,88,20.04,3,0,0,0,3,1,3,-65.58475012879958,0.34415249871200415
784,90,31.5,3,0,0,0,3,1,3,57.18562874251498,1.5718562874251498
784,92,37.629999999999995,3,0,0,0,3,1,3,19.460317460317444,1.1946031746031744
784,93,46.269999999999996,3,0,0,0,3,1,3,22.960403933032158,1.2296040393303216
784,95,24.43,3,0,0,0,3,1,3,-47.20121028744326,0.5279878971255674
784,96,24.83,3,0,0,0,3,1,3,1.6373311502251298,1.0163733115022513
784,97,104.82,3,0,0,0,3,1,3,322.1506242448651,4.221506242448651
784,98,72.62,3,0,0,0,3,1,3,-30.719328372447997,0.69280671627552
784,99,19.24,3,0,0,0,3,1,3,-73.50592123381989,0.26494078766180107
784,100,22.98,3,0,0,0,3,1,3,19.438669438669454,1.1943866943866945
784,101,97.18,3,0,0,0,3,1,3,322.88946910356833,4.228894691035683
784,102,24.8,3,0,0,0,3,1,3,-74.48034575015436,0.25519654249845647
788,33,252.17,1,2,11,4,0,1,0,,
788,34,37.47,1,2,11,4,0,1,0,-85.1409763254947,0.1485902367450529
788,35,78.36,1,2,11,4,0,1,0,109.12730184147317,2.0912730184147317
788,37,694.97,1,2,11,4,0,1,0,786.8938233792752,8.868938233792752
788,38,6.85,1,2,11,4,0,1,0,-99.01434594299035,0.00985654057009655
788,39,26.0,1,2,11,4,0,1,0,279.56204379562047,3.7956204379562046
788,40,103.41,1,2,11,4,0,1,0,297.7307692307692,3.977307692307692
788,41,140.02,1,2,11,4,0,1,0,35.40276568997196,1.3540276568997196
788,42,24.919999999999998,1,2,11,4,0,1,0,-82.20254249392944,0.17797457506070558
788,43,24.68,1,2,11,4,0,1,0,-0.9630818619582593,0.9903691813804174
788,45,66.45,1,2,11,4,0,1,0,169.2463533225284,2.692463533225284
788,46,306.49,1,2,11,4,0,1,0,361.2340105342363,4.612340105342363
788,47,425.97,1,2,11,4,0,1,0,38.983327351626485,1.3898332735162648
788,48,34.71,1,2,11,4,0,1,0,-91.85153884076344,0.08148461159236564
788,49,60.15,1,2,11,4,0,1,0,73.29299913569575,1.7329299913569576
788,50,76.29,1,2,11,4,0,1,0,26.83291770573568,1.2683291770573568
788,51,171.05,1,2,11,4,0,1,0,124.21025036046665,2.2421025036046665
788,52,40.0,1,2,11,4,0,1,0,-76.6150248465361,0.23384975153463894
788,53,55.09,1,2,11,4,0,1,0,37.72500000000001,1.37725
788,54,138.19,1,2,11,4,0,1,0,150.84407333454345,2.5084407333454344
788,55,42.02,1,2,11,4,0,1,0,-69.5925899124394,0.30407410087560605
788,56,35.47,1,2,11,4,0,1,0,-15.587815326035226,0.8441218467396477
788,57,40.0,1,2,11,4,0,1,0,12.771356075556817,1.1277135607555682
788,58,214.72,1,2,11,4,0,1,0,436.8,5.368
788,59,27.85,1,2,11,4,0,1,0,-87.02961997019374,0.1297038002980626
788,60,36.29,1,2,11,4,0,1,0,30.305206463195677,1.3030520646319568
788,61,34.82,1,2,11,4,0,1,0,-4.050702672912642,0.9594929732708736
788,62,44.3,1,2,11,4,0,1,0,27.22573233773693,1.2722573233773693
788,63,15.2,1,2,11,4,0,1,0,-65.68848758465012,0.3431151241534989
788,64,101.58,1,2,11,4,0,1,0,568.2894736842105,6.682894736842106
788,65,34.19,1,2,11,4,0,1,0,-66.34179956684387,0.33658200433156127
