household_key,week_no,total_sales_value,num_baskets,num_coupons,num_coupon_match,age,marital_status,income,homeowner,hh_comp,hh_size,kids
218,79,91.0,1,0,0,3,0,2,0,2,1,3
218,80,82.45,1,0,0,3,0,2,0,2,1,3
218,81,43.52,1,0,0,3,0,2,0,2,1,3
218,82,91.0,1,0,0,3,0,2,0,2,1,3
218,83,133.77,1,0,0,3,0,2,0,2,1,3
218,85,26.82,1,0,0,3,0,2,0,2,1,3
218,86,93.64,2,0,0,3,0,2,0,2,1,3
218,87,180.61,2,0,0,3,0,2,0,2,1,3
218,88,110.21000000000001,3,0,0,3,0,2,0,2,1,3
218,89,170.59,2,0,0,3,0,2,0,2,1,3
218,90,190.07,4,0,0,3,0,2,0,2,1,3
218,92,137.44,2,0,0,3,0,2,0,2,1,3
218,93,65.63,1,0,0,3,0,2,0,2,1,3
218,94,110.11,1,0,0,3,0,2,0,2,1,3
218,95,77.87,1,0,0,3,0,2,0,2,1,3
218,96,77.43,2,0,0,3,0,2,0,2,1,3
218,97,161.71,2,0,0,3,0,2,0,2,1,3
218,98,66.38,2,0,0,3,0,2,0,2,1,3
218,99,76.60000000000001,1,0,0,3,0,2,0,2,1,3
218,101,97.21,1,0,0,3,0,2,0,2,1,3
218,102,94.4,1,0,0,3,0,2,0,2,1,3
219,33,25.580000000000002,1,0,0,4,0,3,0,2,1,3
219,34,90.56,2,0,0,4,0,3,0,2,1,3
219,35,129.75,2,0,0,4,0,3,0,2,1,3
219,36,125.63000000000001,2,0,0,4,0,3,0,2,1,3
219,37,137.37,3,0,0,4,0,3,0,2,1,3
219,38,231.04,3,0,0,4,0,3,0,2,1,3
219,39,143.8,3,0,0,4,0,3,0,2,1,3
219,40,225.95,2,0,0,4,0,3,0,2,1,3
219,41,136.38,2,0,0,4,0,3,0,2,1,3
219,42,96.45,1,0,0,4,0,3,0,2,1,3
219,43,148.72,2,0,0,4,0,3,0,2,1,3
219,44,56.65,1,0,0,4,0,3,0,2,1,3
219,45,101.17,1,0,0,4,0,3,0,2,1,3
219,46,122.76,2,0,0,4,0,3,0,2,1,3
219,47,148.91,3,0,0,4,0,3,0,2,1,3
219,48,121.08000000000001,4,0,0,4,0,3,0,2,1,3
219,49,148.68,2,0,0,4,0,3,0,2,1,3
219,50,44.300000000000004,2,0,0,4,0,3,0,2,1,3
219,51,122.23,4,0,0,4,0,3,0,2,1,3
219,52,143.39,4,0,0,4,0,3,0,2,1,3
219,53,187.84,3,0,0,4,0,3,0,2,1,3
219,54,163.69,5,0,0,4,0,3,0,2,1,3
219,55,118.61,3,0,0,4,0,3,0,2,1,3
219,56,199.71,3,1,0,4,0,3,0,2,1,3
219,58,123.53,1,0,0,4,0,3,0,2,1,3
219,59,99.18,2,0,0,4,0,3,0,2,1,3
219,60,179.25,3,0,0,4,0,3,0,2,1,3
219,61,86.89999999999999,3,1,1,4,0,3,0,2,1,3
219,62,167.82,5,0,0,4,0,3,0,2,1,3
219,63,149.62,3,0,0,4,0,3,0,2,1,3
219,64,292.57,6,0,0,4,0,3,0,2,1,3
219,65,22.13,2,0,0,4,0,3,0,2,1,3
219,66,102.7,2,0,0,4,0,3,0,2,1,3
219,67,153.02,2,0,0,4,0,3,0,2,1,3
219,68,130.77,3,0,0,4,0,3,0,2,1,3
219,69,186.2,2,0,0,4,0,3,0,2,1,3
219,70,154.63,3,0,0,4,0,3,0,2,1,3
219,71,108.7,2,0,0,4,0,3,0,2,1,3
219,72,122.94,3,0,0,4,0,3,0,2,1,3
219,73,142.04,4,0,0,4,0,3,0,2,1,3
219,74,164.85,1,0,0,4,0,3,0,2,1,3
219,75,149.41,2,0,0,4,0,3,0,2,1,3
219,76,255.53,5,0,0,4,0,3,0,2,1,3
219,77,172.58,3,0,0,4,0,3,0,2,1,3
219,79,64.28,2,0,0,4,0,3,0,2,1,3
219,80,219.93,4,0,0,4,0,3,0,2,1,3
219,81,72.9,4,0,0,4,0,3,0,2,1,3
219,82,146.24,3,0,0,4,0,3,0,2,1,3
219,83,165.06,5,0,0,4,0,3,0,2,1,3
219,84,39.86,1,0,0,4,0,3,0,2,1,3
219,85,44.68,1,0,0,4,0,3,0,2,1,3
219,86,116.24,2,0,0,4,0,3,0,2,1,3
219,87,40.660000000000004,1,0,0,4,0,3,0,2,1,3
219,88,268.5,2,0,0,4,0,3,0,2,1,3
219,89,151.28,2,0,0,4,0,3,0,2,1,3
219,90,77.9,4,0,0,4,0,3,0,2,1,3
219,91,85.58,2,0,0,4,0,3,0,2,1,3
219,92,227.14,4,1,1,4,0,3,0,2,1,3
219,93,208.32,3,0,0,4,0,3,0,2,1,3
219,94,109.19,2,0,0,4,0,3,0,2,1,3
219,95,118.37,2,0,0,4,0,3,0,2,1,3
219,96,286.25,4,0,0,4,0,3,0,2,1,3
219,97,220.52,4,1,1,4,0,3,0,2,1,3
219,98,118.69,3,0,0,4,0,3,0,2,1,3
219,99,145.15,3,0,0,4,0,3,0,2,1,3
219,100,264.6,6,0,0,4,0,3,0,2,1,3
219,101,65.43,3,0,0,4,0,3,0,2,1,3
219,102,172.49,2,0,0,4,0,3,0,2,1,3
220,33,21.06,1,0,0,3,0,8,0,2,1,3
220,34,53.07,3,0,0,3,0,8,0,2,1,3
220,35,22.77,1,0,0,3,0,8,0,2,1,3
220,37,12.77,1,0,0,3,0,8,0,2,1,3
220,39,33.3,2,0,0,3,0,8,0,2,1,3
220,40,82.49,2,0,0,3,0,8,0,2,1,3
220,43,22.45,1,0,0,3,0,8,0,2,1,3
220,45,74.78,1,0,0,3,0,8,0,2,1,3
220,46,110.28,1,1,1,3,0,8,0,2,1,3
220,48,85.07000000000001,3,0,0,3,0,8,0,2,1,3
220,49,15.94,1,0,0,3,0,8,0,2,1,3
220,51,17.77,1,0,0,3,0,8,0,2,1,3
220,52,46.35,2,0,0,3,0,8,0,2,1,3
220,55,45.269999999999996,2,0,0,3,0,8,0,2,1,3
220,56,29.240000000000002,2,0,0,3,0,8,0,2,1,3
220,57,53.42,2,0,0,3,0,8,0,2,1,3
220,58,46.57,2,0,0,3,0,8,0,2,1,3
220,59,43.4,2,0,0,3,0,8,0,2,1,3
220,62,47.03,1,1,0,3,0,8,0,2,1,3
220,63,94.17,3,0,0,3,0,8,0,2,1,3
220,64,110.42999999999999,1,0,0,3,0,8,0,2,1,3
220,65,30.52,1,0,0,3,0,8,0,2,1,3
220,66,24.38,1,0,0,3,0,8,0,2,1,3
220,67,43.47,2,0,0,3,0,8,0,2,1,3
220,69,25.46,1,0,0,3,0,8,0,2,1,3
220,72,46.17,1,0,0,3,0,8,0,2,1,3
220,74,13.23,1,0,0,3,0,8,0,2,1,3
220,75,19.5,1,0,0,3,0,8,0,2,1,3
220,77,14.14,1,0,0,3,0,8,0,2,1,3
220,78,96.07,3,0,0,3,0,8,0,2,1,3
220,80,49.74,1,0,0,3,0,8,0,2,1,3
220,82,30.400000000000002,1,0,0,3,0,8,0,2,1,3
220,83,28.52,2,0,0,3,0,8,0,2,1,3
220,88,122.98,1,0,0,3,0,8,0,2,1,3
220,89,83.66,1,0,0,3,0,8,0,2,1,3
220,91,3.29,1,0,0,3,0,8,0,2,1,3
220,92,20.55,1,0,0,3,0,8,0,2,1,3
220,97,14.3,1,0,0,3,0,8,0,2,1,3
220,98,40.129999999999995,2,0,0,3,0,8,0,2,1,3
221,33,29.240000000000002,1,0,0,5,2,2,4,5,0,3
221,35,28.119999999999997,1,0,0,5,2,2,4,5,0,3
221,36,6.49,1,0,0,5,2,2,4,5,0,3
221,37,13.9,1,0,0,5,2,2,4,5,0,3
221,38,45.800000000000004,1,0,0,5,2,2,4,5,0,3
221,39,63.18,1,0,0,5,2,2,4,5,0,3
221,41,10.129999999999999,1,0,0,5,2,2,4,5,0,3
221,42,33.75,1,0,0,5,2,2,4,5,0,3
221,44,52.36,1,0,0,5,2,2,4,5,0,3
221,45,44.34,2,0,0,5,2,2,4,5,0,3
221,47,51.7,1,0,0,5,2,2,4,5,0,3
221,48,12.680000000000001,1,0,0,5,2,2,4,5,0,3
221,49,23.69,1,0,0,5,2,2,4,5,0,3
221,50,39.24,2,0,0,5,2,2,4,5,0,3
221,51,28.26,1,0,0,5,2,2,4,5,0,3
221,53,78.0,1,0,0,5,2,2,4,5,0,3
221,55,20.08,1,0,0,5,2,2,4,5,0,3
221,56,74.84,1,0,0,5,2,2,4,5,0,3
221,58,36.04,1,0,0,5,2,2,4,5,0,3
221,59,31.6,1,0,0,5,2,2,4,5,0,3
221,60,58.63,1,0,0,5,2,2,4,5,0,3
221,61,31.23,2,0,0,5,2,2,4,5,0,3
221,63,20.82,1,0,0,5,2,2,4,5,0,3
221,64,15.15,1,0,0,5,2,2,4,5,0,3
221,65,37.7,1,0,0,5,2,2,4,5,0,3
221,67,57.29,1,0,0,5,2,2,4,5,0,3
221,68,6.98,1,0,0,5,2,2,4,5,0,3
221,69,11.22,1,0,0,5,2,2,4,5,0,3
221,70,123.56,3,0,0,5,2,2,4,5,0,3
221,71,16.88,1,0,0,5,2,2,4,5,0,3
221,72,44.41,1,0,0,5,2,2,4,5,0,3
221,73,38.42,1,2,2,5,2,2,4,5,0,3
221,74,38.06,1,0,0,5,2,2,4,5,0,3
221,75,15.31,1,0,0,5,2,2,4,5,0,3
221,76,76.98,4,0,0,5,2,2,4,5,0,3
221,78,46.82,1,0,0,5,2,2,4,5,0,3
221,79,73.35,2,2,2,5,2,2,4,5,0,3
221,80,22.56,1,3,3,5,2,2,4,5,0,3
221,82,90.89,1,0,0,5,2,2,4,5,0,3
221,84,56.21,1,0,0,5,2,2,4,5,0,3
221,85,45.84,1,0,0,5,2,2,4,5,0,3
221,86,14.32,1,0,0,5,2,2,4,5,0,3
221,87,19.88,1,0,0,5,2,2,4,5,0,3
221,88,12.46,1,0,0,5,2,2,4,5,0,3
221,89,87.72,2,1,0,5,2,2,4,5,0,3
221,90,48.56,1,0,0,5,2,2,4,5,0,3
221,91,31.61,1,0,0,5,2,2,4,5,0,3
221,93,133.4,2,0,0,5,2,2,4,5,0,3
221,95,13.17,1,0,0,5,2,2,4,5,0,3
221,96,38.39,1,0,0,5,2,2,4,5,0,3
221,97,98.99,2,3,3,5,2,2,4,5,0,3
221,99,36.0,1,0,0,5,2,2,4,5,0,3
221,100,33.3,1,0,0,5,2,2,4,5,0,3
222,33,24.580000000000002,1,0,0,2,0,8,4,2,1,3
222,34,66.57000000000001,2,0,0,2,0,8,4,2,1,3
222,35,39.78,1,0,0,2,0,8,4,2,1,3
222,36,12.39,1,0,0,2,0,8,4,2,1,3
222,37,104.65,2,0,0,2,0,8,4,2,1,3
222,38,47.38,1,0,0,2,0,8,4,2,1,3
222,39,36.01,1,0,0,2,0,8,4,2,1,3
222,40,57.21,1,0,0,2,0,8,4,2,1,3
222,41,44.09,1,0,0,2,0,8,4,2,1,3
222,43,77.64,2,0,0,2,0,8,4,2,1,3
222,44,138.82,3,0,0,2,0,8,4,2,1,3
222,45,214.05,1,0,0,2,0,8,4,2,1,3
222,46,28.1,1,0,0,2,0,8,4,2,1,3
222,47,13.73,1,0,0,2,0,8,4,2,1,3
222,48,45.75,1,0,0,2,0,8,4,2,1,3
222,50,57.33,2,0,0,2,0,8,4,2,1,3
222,51,18.39,1,0,0,2,0,8,4,2,1,3
222,52,8.83,1,0,0,2,0,8,4,2,1,3
222,53,79.61,2,0,0,2,0,8,4,2,1,3
222,54,38.27,1,0,0,2,0,8,4,2,1,3
222,55,77.63,1,0,0,2,0,8,4,2,1,3
222,56,88.95,2,0,0,2,0,8,4,2,1,3
222,59,116.94,1,0,0,2,0,8,4,2,1,3
222,60,34.44,2,0,0,2,0,8,4,2,1,3
222,61,58.93,1,0,0,2,0,8,4,2,1,3
222,62,13.82,1,0,0,2,0,8,4,2,1,3
222,63,4.79,1,0,0,2,0,8,4,2,1,3
222,68,63.18,1,0,0,2,0,8,4,2,1,3
222,70,52.93,2,0,0,2,0,8,4,2,1,3
222,71,61.06,1,0,0,2,0,8,4,2,1,3
222,72,85.04,2,0,0,2,0,8,4,2,1,3
222,74,32.31,1,0,0,2,0,8,4,2,1,3
222,76,148.25,3,0,0,2,0,8,4,2,1,3
222,77,8.780000000000001,1,0,0,2,0,8,4,2,1,3
222,78,3.5,1,0,0,2,0,8,4,2,1,3
222,79,112.59,1,0,0,2,0,8,4,2,1,3
222,82,94.24,1,0,0,2,0,8,4,2,1,3
222,84,82.51,1,0,0,2,0,8,4,2,1,3
222,85,11.09,1,0,0,2,0,8,4,2,1,3
222,86,74.01,1,0,0,2,0,8,4,2,1,3
222,90,64.61,1,0,0,2,0,8,4,2,1,3
222,91,42.82,3,0,0,2,0,8,4,2,1,3
222,92,3.76,1,0,0,2,0,8,4,2,1,3
222,93,85.19,2,0,0,2,0,8,4,2,1,3
222,95,126.06,2,0,0,2,0,8,4,2,1,3
222,96,90.84,2,0,0,2,0,8,4,2,1,3
222,97,17.82,1,0,0,2,0,8,4,2,1,3
222,98,92.5,2,0,0,2,0,8,4,2,1,3
222,101,117.82000000000001,1,0,0,2,0,8,4,2,1,3
222,102,27.830000000000002,2,0,0,2,0,8,4,2,1,3
230,33,66.21,1,0,0,1,2,6,4,3,0,3
230,34,84.28,2,0,0,1,2,6,4,3,0,3
230,35,19.36,1,0,0,1,2,6,4,3,0,3
230,36,30.79,2,0,0,1,2,6,4,3,0,3
230,37,78.64,2,0,0,1,2,6,4,3,0,3
230,38,59.13,2,0,0,1,2,6,4,3,0,3
230,39,48.93,1,0,0,1,2,6,4,3,0,3
230,40,47.93,1,0,0,1,2,6,4,3,0,3
230,41,37.730000000000004,3,0,0,1,2,6,4,3,0,3
230,42,136.96,3,0,0,1,2,6,4,3,0,3
230,43,49.25,4,0,0,1,2,6,4,3,0,3
230,44,44.300000000000004,1,0,0,1,2,6,4,3,0,3
230,45,50.53,2,0,0,1,2,6,4,3,0,3
230,46,66.3,2,0,0,1,2,6,4,3,0,3
230,47,80.2,2,0,0,1,2,6,4,3,0,3
230,48,25.62,2,0,0,1,2,6,4,3,0,3
230,49,89.51,3,0,0,1,2,6,4,3,0,3
230,50,39.7,2,0,0,1,2,6,4,3,0,3
230,51,24.9,1,0,0,1,2,6,4,3,0,3
230,52,113.55,1,0,0,1,2,6,4,3,0,3
230,53,26.06,2,0,0,1,2,6,4,3,0,3
230,54,78.6,3,0,0,1,2,6,4,3,0,3
230,55,48.9,1,0,0,1,2,6,4,3,0,3
230,56,112.51,3,0,0,1,2,6,4,3,0,3
230,57,33.41,1,0,0,1,2,6,4,3,0,3
230,58,31.31,3,0,0,1,2,6,4,3,0,3
230,59,111.79,1,2,1,1,2,6,4,3,0,3
230,60,38.15,2,0,0,1,2,6,4,3,0,3
230,61,96.49,2,0,0,1,2,6,4,3,0,3
230,62,4.98,2,0,0,1,2,6,4,3,0,3
230,65,10.0,1,0,0,1,2,6,4,3,0,3
230,67,43.68,2,0,0,1,2,6,4,3,0,3
230,68,67.0,4,0,0,1,2,6,4,3,0,3
230,69,54.76,1,0,0,1,2,6,4,3,0,3
230,70,26.76,1,0,0,1,2,6,4,3,0,3
230,72,72.15,4,0,0,1,2,6,4,3,0,3
230,73,17.33,2,0,0,1,2,6,4,3,0,3
230,74,22.89,2,0,0,1,2,6,4,3,0,3
230,75,46.69,2,0,0,1,2,6,4,3,0,3
230,76,112.02,3,0,0,1,2,6,4,3,0,3
230,78,61.5,1,0,0,1,2,6,4,3,0,3
230,79,81.68,2,0,0,1,2,6,4,3,0,3
230,80,97.89,4,0,0,1,2,6,4,3,0,3
230,81,100.77,2,0,0,1,2,6,4,3,0,3
230,82,65.05,3,0,0,1,2,6,4,3,0,3
230,84,53.44,3,1,0,1,2,6,4,3,0,3
230,85,106.21000000000001,2,6,4,1,2,6,4,3,0,3
230,86,96.06,4,0,0,1,2,6,4,3,0,3
230,87,41.44,2,0,0,1,2,6,4,3,0,3
230,88,43.769999999999996,4,0,0,1,2,6,4,3,0,3
230,89,39.730000000000004,3,1,0,1,2,6,4,3,0,3
230,90,37.1,2,2,1,1,2,6,4,3,0,3
230,91,35.69,2,2,2,1,2,6,4,3,0,3
230,92,49.65,2,0,0,1,2,6,4,3,0,3
230,93,21.29,4,0,0,1,2,6,4,3,0,3
230,94,49.39,2,0,0,1,2,6,4,3,0,3
230,95,59.61,5,0,0,1,2,6,4,3,0,3
230,96,30.87,1,0,0,1,2,6,4,3,0,3
230,97,30.05,1,3,2,1,2,6,4,3,0,3
230,99,65.23,2,0,0,1,2,6,4,3,0,3
230,100,45.3,1,0,0,1,2,6,4,3,0,3
230,101,40.53,2,0,0,1,2,6,4,3,0,3
230,102,96.6,2,3,1,1,2,6,4,3,0,3
232,33,217.3,10,3,0,2,2,8,4,2,1,3
232,34,44.160000000000004,6,0,0,2,2,8,4,2,1,3
232,35,230.91,9,3,0,2,2,8,4,2,1,3
232,36,393.56,7,1,0,2,2,8,4,2,1,3
232,37,86.42,7,0,0,2,2,8,4,2,1,3
232,38,205.08,11,0,0,2,2,8,4,2,1,3
232,39,390.79,16,2,1,2,2,8,4,2,1,3
232,40,231.71,16,0,0,2,2,8,4,2,1,3
232,41,93.27,14,0,0,2,2,8,4,2,1,3
232,42,144.62,17,1,0,2,2,8,4,2,1,3
232,43,128.73,15,0,0,2,2,8,4,2,1,3
232,44,241.96,11,3,2,2,2,8,4,2,1,3
232,45,21.46,2,0,0,2,2,8,4,2,1,3
232,46,254.60999999999999,6,0,0,2,2,8,4,2,1,3
232,47,267.89,3,0,0,2,2,8,4,2,1,3
232,48,46.3,2,0,0,2,2,8,4,2,1,3
232,49,256.6,6,0,0,2,2,8,4,2,1,3
232,50,221.4,1,0,0,2,2,8,4,2,1,3
232,51,84.42999999999999,6,0,0,2,2,8,4,2,1,3
232,52,464.39,3,7,4,2,2,8,4,2,1,3
232,54,196.69,6,0,0,2,2,8,4,2,1,3
232,55,59.52,1,2,2,2,2,8,4,2,1,3
232,56,141.32,4,1,0,2,2,8,4,2,1,3
232,57,118.98,6,0,0,2,2,8,4,2,1,3
232,58,25.21,1,0,0,2,2,8,4,2,1,3
232,59,30.89,2,1,0,2,2,8,4,2,1,3
232,60,21.8,1,0,0,2,2,8,4,2,1,3
232,61,180.66,6,1,1,2,2,8,4,2,1,3
232,62,30.87,3,0,0,2,2,8,4,2,1,3
232,64,24.0,4,0,0,2,2,8,4,2,1,3
232,65,89.78,6,0,0,2,2,8,4,2,1,3
232,66,3.6399999999999997,1,0,0,2,2,8,4,2,1,3
232,67,195.01,4,1,0,2,2,8,4,2,1,3
232,68,257.55,5,1,0,2,2,8,4,2,1,3
232,69,5.0,1,0,0,2,2,8,4,2,1,3
232,70,107.86,4,0,0,2,2,8,4,2,1,3
232,71,129.38,8,0,0,2,2,8,4,2,1,3
232,72,23.65,3,0,0,2,2,8,4,2,1,3
232,73,59.52,4,0,0,2,2,8,4,2,1,3
232,74,22.94,4,0,0,2,2,8,4,2,1,3
232,75,16.71,2,0,0,2,2,8,4,2,1,3
232,76,72.51,4,0,0,2,2,8,4,2,1,3
232,77,263.29,2,1,1,2,2,8,4,2,1,3
232,78,406.75,7,1,1,2,2,8,4,2,1,3
232,79,99.53999999999999,4,0,0,2,2,8,4,2,1,3
232,80,145.77,5,0,0,2,2,8,4,2,1,3
232,81,27.53,2,0,0,2,2,8,4,2,1,3
232,82,114.36,4,0,0,2,2,8,4,2,1,3
232,83,120.64999999999999,6,1,0,2,2,8,4,2,1,3
232,84,138.0,5,0,0,2,2,8,4,2,1,3
232,85,40.879999999999995,4,0,0,2,2,8,4,2,1,3
232,86,58.22,1,0,0,2,2,8,4,2,1,3
232,87,128.38,2,0,0,2,2,8,4,2,1,3
232,88,64.22,2,0,0,2,2,8,4,2,1,3
232,89,64.94,4,0,0,2,2,8,4,2,1,3
232,90,137.53,5,0,0,2,2,8,4,2,1,3
232,91,36.57,1,0,0,2,2,8,4,2,1,3
232,92,56.99,1,0,0,2,2,8,4,2,1,3
232,93,39.72,4,0,0,2,2,8,4,2,1,3
232,97,64.98,1,0,0,2,2,8,4,2,1,3
235,33,71.99000000000001,2,0,0,2,0,7,0,1,4,2
235,34,28.18,1,0,0,2,0,7,0,1,4,2
235,35,184.28,4,0,0,2,0,7,0,1,4,2
235,37,149.5,3,0,0,2,0,7,0,1,4,2
235,38,162.19,3,0,0,2,0,7,0,1,4,2
235,39,99.25,2,1,1,2,0,7,0,1,4,2
235,40,223.22,3,0,0,2,0,7,0,1,4,2
235,41,30.319999999999997,1,0,0,2,0,7,0,1,4,2
235,42,56.05,2,0,0,2,0,7,0,1,4,2
235,45,36.04,1,0,0,2,0,7,0,1,4,2
235,46,233.48000000000002,1,1,1,2,0,7,0,1,4,2
235,47,255.33,3,0,0,2,0,7,0,1,4,2
235,48,146.52,2,0,0,2,0,7,0,1,4,2
235,49,227.53,3,0,0,2,0,7,0,1,4,2
235,51,36.59,2,0,0,2,0,7,0,1,4,2
235,52,185.53,2,0,0,2,0,7,0,1,4,2
235,53,61.25,2,0,0,2,0,7,0,1,4,2
235,54,40.870000000000005,1,0,0,2,0,7,0,1,4,2
235,55,47.06,1,0,0,2,0,7,0,1,4,2
235,57,114.76,3,0,0,2,0,7,0,1,4,2
235,58,263.21999999999997,3,0,0,2,0,7,0,1,4,2
235,59,166.11,2,0,0,2,0,7,0,1,4,2
235,60,29.330000000000002,1,0,0,2,0,7,0,1,4,2
235,61,163.9,4,1,1,2,0,7,0,1,4,2
235,62,31.5,1,0,0,2,0,7,0,1,4,2
235,63,87.7,1,0,0,2,0,7,0,1,4,2
235,64,101.89,2,0,0,2,0,7,0,1,4,2
235,65,21.66,1,0,0,2,0,7,0,1,4,2
235,66,114.94,2,0,0,2,0,7,0,1,4,2
235,68,316.67,1,0,0,2,0,7,0,1,4,2
235,69,61.84,1,0,0,2,0,7,0,1,4,2
235,70,118.63,3,0,0,2,0,7,0,1,4,2
235,71,75.7,3,0,0,2,0,7,0,1,4,2
235,72,112.79,2,0,0,2,0,7,0,1,4,2
235,73,61.32,1,0,0,2,0,7,0,1,4,2
235,74,61.57,2,0,0,2,0,7,0,1,4,2
235,76,104.19,4,0,0,2,0,7,0,1,4,2
235,77,182.31,5,0,0,2,0,7,0,1,4,2
235,78,119.8,2,0,0,2,0,7,0,1,4,2
235,79,59.260000000000005,1,0,0,2,0,7,0,1,4,2
235,80,49.96,2,0,0,2,0,7,0,1,4,2
235,81,231.1,3,0,0,2,0,7,0,1,4,2
235,82,253.56,3,0,0,2,0,7,0,1,4,2
235,83,158.68,2,0,0,2,0,7,0,1,4,2
235,85,241.03,4,0,0,2,0,7,0,1,4,2
235,86,65.4,1,0,0,2,0,7,0,1,4,2
235,87,208.34,2,1,1,2,0,7,0,1,4,2
235,88,307.78,5,0,0,2,0,7,0,1,4,2
235,89,12.04,1,0,0,2,0,7,0,1,4,2
235,90,8.99,1,0,0,2,0,7,0,1,4,2
235,91,184.27,2,1,1,2,0,7,0,1,4,2
235,92,64.22,1,0,0,2,0,7,0,1,4,2
235,93,29.8,1,0,0,2,0,7,0,1,4,2
235,95,118.29,3,1,1,2,0,7,0,1,4,2
235,96,171.05,1,4,4,2,0,7,0,1,4,2
235,97,11.99,1,0,0,2,0,7,0,1,4,2
235,98,142.33,3,0,0,2,0,7,0,1,4,2
235,100,119.25,1,0,0,2,0,7,0,1,4,2
235,102,119.14,2,0,0,2,0,7,0,1,4,2
239,33,26.52,1,0,0,3,2,9,3,5,0,3
239,34,65.8,5,0,0,3,2,9,3,5,0,3
239,35,2.19,1,0,0,3,2,9,3,5,0,3
239,36,42.95,3,4,3,3,2,9,3,5,0,3
239,37,43.64,2,0,0,3,2,9,3,5,0,3
239,38,43.8,2,0,0,3,2,9,3,5,0,3
239,39,71.36,5,0,0,3,2,9,3,5,0,3
239,40,56.19,2,1,1,3,2,9,3,5,0,3
239,41,63.21,3,1,1,3,2,9,3,5,0,3
239,42,23.87,2,0,0,3,2,9,3,5,0,3
239,43,23.630000000000003,2,0,0,3,2,9,3,5,0,3
239,44,57.32,3,2,1,3,2,9,3,5,0,3
239,45,44.089999999999996,3,3,3,3,2,9,3,5,0,3
239,46,36.61,2,0,0,3,2,9,3,5,0,3
239,47,17.54,1,2,0,3,2,9,3,5,0,3
239,48,49.25,2,6,3,3,2,9,3,5,0,3
239,49,54.230000000000004,3,0,0,3,2,9,3,5,0,3
239,50,67.97,3,5,1,3,2,9,3,5,0,3
239,51,54.52,6,1,0,3,2,9,3,5,0,3
239,52,32.4,2,2,2,3,2,9,3,5,0,3
239,53,39.68,2,1,1,3,2,9,3,5,0,3
239,54,3.6799999999999997,1,0,0,3,2,9,3,5,0,3
239,55,71.04,3,9,5,3,2,9,3,5,0,3
239,56,41.44,4,0,0,3,2,9,3,5,0,3
239,57,51.230000000000004,5,0,0,3,2,9,3,5,0,3
239,58,16.65,2,0,0,3,2,9,3,5,0,3
239,59,58.46,3,5,3,3,2,9,3,5,0,3
239,60,53.870000000000005,3,4,2,3,2,9,3,5,0,3
239,61,60.34,5,1,0,3,2,9,3,5,0,3
239,62,28.85,2,1,0,3,2,9,3,5,0,3
239,63,36.59,2,0,0,3,2,9,3,5,0,3
239,64,50.87,3,3,3,3,2,9,3,5,0,3
239,65,13.97,3,0,0,3,2,9,3,5,0,3
239,66,41.09,2,0,0,3,2,9,3,5,0,3
239,67,47.44,2,0,0,3,2,9,3,5,0,3
239,68,14.55,2,0,0,3,2,9,3,5,0,3
239,69,21.25,2,0,0,3,2,9,3,5,0,3
239,70,47.69,4,2,1,3,2,9,3,5,0,3
239,71,35.44,4,0,0,3,2,9,3,5,0,3
239,72,73.9,4,3,2,3,2,9,3,5,0,3
239,73,68.26,2,0,0,3,2,9,3,5,0,3
239,74,41.51,2,1,1,3,2,9,3,5,0,3
239,75,92.79,5,0,0,3,2,9,3,5,0,3
239,76,37.3,2,0,0,3,2,9,3,5,0,3
239,77,47.51,3,1,1,3,2,9,3,5,0,3
239,78,59.2,2,3,1,3,2,9,3,5,0,3
239,79,92.24,3,4,1,3,2,9,3,5,0,3
239,80,75.77,4,1,0,3,2,9,3,5,0,3
239,81,41.83,2,2,2,3,2,9,3,5,0,3
239,82,43.55,2,5,3,3,2,9,3,5,0,3
239,83,44.62,3,0,0,3,2,9,3,5,0,3
239,84,12.0,1,1,0,3,2,9,3,5,0,3
239,85,10.780000000000001,1,0,0,3,2,9,3,5,0,3
239,86,62.25,5,2,2,3,2,9,3,5,0,3
239,87,63.99,3,3,1,3,2,9,3,5,0,3
239,88,41.17,2,6,5,3,2,9,3,5,0,3
239,89,73.73,3,0,0,3,2,9,3,5,0,3
239,90,46.74,1,0,0,3,2,9,3,5,0,3
239,91,19.47,2,0,0,3,2,9,3,5,0,3
239,92,132.59,3,4,1,3,2,9,3,5,0,3
239,93,14.57,1,0,0,3,2,9,3,5,0,3
239,94,49.68,3,2,1,3,2,9,3,5,0,3
239,95,40.25,2,0,0,3,2,9,3,5,0,3
239,96,125.43,4,4,2,3,2,9,3,5,0,3
239,97,33.99,3,0,0,3,2,9,3,5,0,3
239,98,22.22,1,0,0,3,2,9,3,5,0,3
239,99,311.17,4,0,0,3,2,9,3,5,0,3
239,100,21.07,1,1,0,3,2,9,3,5,0,3
239,101,75.27,2,1,0,3,2,9,3,5,0,3
239,102,60.96,2,0,0,3,2,9,3,5,0,3
242,33,39.9,2,0,0,3,0,10,0,1,4,2
242,36,50.65,1,0,0,3,0,10,0,1,4,2
242,37,12.61,1,0,0,3,0,10,0,1,4,2
242,38,38.480000000000004,1,0,0,3,0,10,0,1,4,2
242,39,259.26,2,0,0,3,0,10,0,1,4,2
242,40,40.22,1,0,0,3,0,10,0,1,4,2
242,41,88.16,1,0,0,3,0,10,0,1,4,2
